
title,price,image
"Lenovo Legion 5 15ARH7H Storm Grey Ryzen 7 6800H (8 ядер/16 потоков, up to 4.7Ghz), 32GB DDR5, 1TB M.2 NVMe™ PCIe® 3.0 SSD + 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3060 6GB GDDR6 192bit, 15.6"" IPS FULL HD (1920x1080) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",142727 Сом,https://enter.kg//images/stories/virtuemart/product/2_8480.jpg
"ASUS TUF Gaming F15 FX507ZI Mecha Gray Intel Core i7-12700H (14 ядер/20 потоков, up to 4.7Ghz), 64GB DDR4, 1TB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 4070 8GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight RGB Keyboard, Eng-Rus",142929 Сом,https://enter.kg//images/stories/virtuemart/product/777777_8064.jpeg
"Lenovo LOQ 16IRH8 Storm Grey Intel Core i7-13620H (10 ядер/16 потоков, up to 4.9Ghz), 64GB DDR5, 1TB M.2 NVMe™ PCIe® 3.0 SSD + 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4050 6GB GDDR6, 16"" WUXGA (1920x1200) IPS 350nits 144Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",143030 Сом,https://enter.kg//images/stories/virtuemart/product/777777_4535.jpeg
"Lenovo Legion 5 15ARH7H Storm Grey Ryzen 7 6800H (8 ядер/16 потоков, up to 4.7Ghz), 32GB DDR5, 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3060 6GB GDDR6 192bit, 15.6"" IPS WQHD (2560x1440) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",143232 Сом,https://enter.kg//images/stories/virtuemart/product/2_3493.jpg
"Lenovo LOQ 16IRH8 Storm Grey Intel Core i7-13620H (10 ядер/16 потоков, up to 4.9Ghz), 32GB DDR5, 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16"" WQXGA (2560x1600) IPS 350nits 165Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",143535 Сом,https://enter.kg//images/stories/virtuemart/product/13_7318.jpg
"ASUS TUF Gaming F15 FX507ZI Mecha Gray Intel Core i7-12700H (14 ядер/20 потоков, up to 4.7Ghz), 48GB DDR4, 2TB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 4070 8GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight RGB Keyboard, Eng-Rus",144444 Сом,https://enter.kg//images/stories/virtuemart/product/777777_5978.jpeg
"ASUS TUF Gaming F15 FX507ZI Mecha Gray Intel Core i7-12700H (14 ядер/20 потоков, up to 4.7Ghz), 64GB DDR4, 1TB SSD M.2 NVMe PCIe + 256GB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 4070 8GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight RGB Keyboard, Eng-Rus",144949 Сом,https://enter.kg//images/stories/virtuemart/product/777777_4233.jpeg
"Lenovo LOQ 15IRH8 Storm Grey Intel Core i7-13620H (10 ядер/16 потоков, up to 4.9Ghz), 24GB DDR5, 2TB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 15,6"" IPS FULL HD (1920x1080) 144Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",145050 Сом,https://enter.kg//images/stories/virtuemart/product/777777_8831.jpeg
"Lenovo Legion 5 15ACH6H Ryzen 7 5800H (8 ядер/16 потоков, up to 4.4Ghz), 48GB DDR4, 2TB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3070 8GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",145151 Сом,https://enter.kg//images/stories/virtuemart/product/2_8051.jpg
"Lenovo Legion 5 15ARH7H Storm Grey Ryzen 7 6800H (8 ядер/16 потоков, up to 4.7Ghz), 32GB DDR5, 1TB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3060 6GB GDDR6 192bit, 15.6"" IPS WQHD (2560x1440) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",145252 Сом,https://enter.kg//images/stories/virtuemart/product/2_1336.jpg
"Lenovo Legion 5 15ARH7H Storm Grey Ryzen 7 6800H (8 ядер/16 потоков, up to 4.7Ghz), 32GB DDR5, 2TB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3060 6GB GDDR6 192bit, 15.6"" IPS FULL HD (1920x1080) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",145252 Сом,https://enter.kg//images/stories/virtuemart/product/2_3986.jpg
"Lenovo LOQ 15IRH8 Storm Grey Intel Core i7-13620H (10 ядер/16 потоков, up to 4.9Ghz), 32GB DDR5, 1TB M.2 NVMe™ PCIe® 3.0 SSD + 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 15,6"" IPS FULL HD (1920x1080) 144Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",145555 Сом,https://enter.kg//images/stories/virtuemart/product/777777_7306.jpeg
"Lenovo LOQ 16IRH8 Storm Grey Intel Core i7-13620H (10 ядер/16 потоков, up to 4.9Ghz), 32GB DDR5, 1TB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16"" WQXGA (2560x1600) IPS 350nits 165Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",145555 Сом,https://enter.kg//images/stories/virtuemart/product/13_4577.jpg
"Lenovo LOQ 16IRH8 Storm Grey Intel Core i7-13620H (10 ядер/16 потоков, up to 4.9Ghz), 64GB DDR5, 2TB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4050 6GB GDDR6, 16"" WUXGA (1920x1200) IPS 350nits 144Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",145555 Сом,https://enter.kg//images/stories/virtuemart/product/777777_1561.jpeg
"Lenovo Legion 5 15ARH7H Storm Grey Ryzen 7 6800H (8 ядер/16 потоков, up to 4.7Ghz), 24GB DDR5, 1TB M.2 NVMe™ PCIe® 3.0 SSD + 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3060 6GB GDDR6 192bit, 15.6"" IPS WQHD (2560x1440) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",145757 Сом,https://enter.kg//images/stories/virtuemart/product/2_8416.jpg
"Lenovo LOQ 16IRH8 Storm Grey Intel Core i7-13620H (10 ядер/16 потоков, up to 4.9Ghz), 24GB DDR5, 1TB M.2 NVMe™ PCIe® 3.0 SSD + 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16"" WQXGA (2560x1600) IPS 350nits 165Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",146060 Сом,https://enter.kg//images/stories/virtuemart/product/13_6924.jpg
"Lenovo Legion Pro 5 16IRX8 Onyx Grey Intel Core i7-13700HX (16 ядер/24 потока, up to 5.0Ghz), 8GB DDR5, 256GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16.0"" IPS WQXGA (2560x1600) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, 4 x USB 3.2, 2 x USB Type-C, RJ-45, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",146161 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_5212.jpg
"ASUS TUF Gaming F15 FX507ZI Mecha Gray Intel Core i7-12700H (14 ядер/20 потоков, up to 4.7Ghz), 64GB DDR4, 1TB SSD M.2 NVMe PCIe + 512GB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 4070 8GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight RGB Keyboard, Eng-Rus",146465 Сом,https://enter.kg//images/stories/virtuemart/product/777777_6869.jpeg
"Ноутбук HP OMEN 16-k0033 74S79UA#ABA Intel Core i9-12900H (1.80-5.00GHz), 16GB DDR4, 1TB SSD, NVIDIA RTX 3060 6GB GDDR6, 16.1""QHD (2560x1440) 165Hz IPS, WiFi ax, BT 5.2, HD WC, CR, Win 11 Home, Backlit Русская клавиатура, Shadow Black",146869 Сом,https://enter.kg//images/stories/virtuemart/product/777777_4623.jpeg
"Lenovo Legion 5 15ACH6H Ryzen 7 5800H (8 ядер/16 потоков, up to 4.4Ghz), 64GB DDR4, 1TB M.2 NVMe™ PCIe® 3.0 SSD + 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3070 8GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",147172 Сом,https://enter.kg//images/stories/virtuemart/product/2_8108.jpg
"Lenovo Legion Pro 5 16IRX8 Onyx Grey Intel Core i7-13700HX (16 ядер/24 потока, up to 5.0Ghz), 8GB DDR5, 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16.0"" IPS WQXGA (2560x1600) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, 4 x USB 3.2, 2 x USB Type-C, RJ-45, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",147980 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_7613.jpg
"Lenovo LOQ 15IRH8 Storm Grey Intel Core i7-13620H (10 ядер/16 потоков, up to 4.9Ghz), 32GB DDR5, 2TB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 15,6"" IPS FULL HD (1920x1080) 144Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",148081 Сом,https://enter.kg//images/stories/virtuemart/product/777777_2008.jpeg
"Lenovo Legion 5 15ARH7H Storm Grey Ryzen 7 6800H (8 ядер/16 потоков, up to 4.7Ghz), 24GB DDR5, 2TB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3060 6GB GDDR6 192bit, 15.6"" IPS WQHD (2560x1440) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",148283 Сом,https://enter.kg//images/stories/virtuemart/product/2_3720.jpg
"Lenovo LOQ 16IRH8 Storm Grey Intel Core i7-13620H (10 ядер/16 потоков, up to 4.9Ghz), 24GB DDR5, 2TB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16"" WQXGA (2560x1600) IPS 350nits 165Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",148586 Сом,https://enter.kg//images/stories/virtuemart/product/13_1983.jpg
"Lenovo Legion 5 15ARH7H Storm Grey Ryzen 7 6800H (8 ядер/16 потоков, up to 4.7Ghz), 32GB DDR5, 1TB M.2 NVMe™ PCIe® 3.0 SSD + 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3060 6GB GDDR6 192bit, 15.6"" IPS WQHD (2560x1440) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",148788 Сом,https://enter.kg//images/stories/virtuemart/product/2_7365.jpg
"ASUS TUF Gaming F15 FX507ZI Mecha Gray Intel Core i7-12700H (14 ядер/20 потоков, up to 4.7Ghz), 64GB DDR4, 2TB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 4070 8GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight RGB Keyboard, Eng-Rus",148990 Сом,https://enter.kg//images/stories/virtuemart/product/777777_8738.jpeg
"Lenovo LOQ 16IRH8 Storm Grey Intel Core i7-13620H (10 ядер/16 потоков, up to 4.9Ghz), 32GB DDR5, 1TB M.2 NVMe™ PCIe® 3.0 SSD + 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16"" WQXGA (2560x1600) IPS 350nits 165Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",149091 Сом,https://enter.kg//images/stories/virtuemart/product/13_4050.jpg
"Ноутбук GIGABYTE AORUS 5 SE4 Gaming (SE4-73US213SH) 15.6"" FHD 144Hz IPS, i7-12700H (2.3GHz-4.7GHz), 16GB DDR4, 512GB SSD, RTX 3070 8GB, GbELAN, USB-C, WiFi6ax, BT, HDCam, подсветка, Win11H, Black",149293 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_3304.jpg
"Ноутбук HP OMEN 17-CK1065 61P46UA#ABA Intel Core i7-12700H (1.70-4.70GHz), 16GB DDR5, 1TB SSD, NVIDIA RTX 3070Ti 8GB GDDR6, 17.3""QHD (2560x1440) 165Hz IPS, WiFi ax, BT 5.2, HD WC, CR, Win 11 Home, Backlit RGB Русская клавиатура, Shadow Black (Certified Ref)",149899 Сом,https://enter.kg//images/stories/virtuemart/product/2_5830_6553.jpg
"Lenovo Legion Pro 5 16IRX8 Onyx Grey Intel Core i7-13700HX (16 ядер/24 потока, up to 5.0Ghz), 16GB DDR5, 256GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16.0"" IPS WQXGA (2560x1600) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, 4 x USB 3.2, 2 x USB Type-C, RJ-45, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",150505 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_6169_2376.jpg
"Ноутбук Dell XPS 9530 INS0151806-R0022949-SA Intel Core i7-13700H (1.80-5.00GHz), 16GB DDR5, 512GB SSD, Intel Arc A370M 4GB GDDR6, 15.6""WUXGA (1920x1200) LED, WiFi ax, BT 5.0, HD WC, CR, Win 11 Home, Backlit Русская клавиатура, Platinum Silver (Dell Outlet)",150909 Сом,https://enter.kg//images/stories/virtuemart/product/777777_8395_1935.jpeg
"Acer Predator Helios Neo 16 PHN16-71 Obsidian Black Intel Core i7-13700HX (16 ядер/24 потока, up to 5.0Ghz), 8GB DDR5, 256GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16.0"" IPS WQXGA (2560x1600) 165Hz, WiFi 6, BT 5.0, HD WebCam, 4 x USB 3.2, 2 x USB Type-C, RJ-45, Backlight RGB Keyboard, Eng-Rus Заводская клавиатура с подсветкой",151212 Сом,https://enter.kg//images/stories/virtuemart/product/13_7366.jpg
"Lenovo Legion 5 15ACH6H Ryzen 7 5800H (8 ядер/16 потоков, up to 4.4Ghz), 64GB DDR4, 2TB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3070 8GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",151212 Сом,https://enter.kg//images/stories/virtuemart/product/2_8642_7195.jpg
"Lenovo Legion Pro 5 16IRX8 Onyx Grey Intel Core i7-13700HX (16 ядер/24 потока, up to 5.0Ghz), 16GB DDR5, 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16.0"" IPS WQXGA (2560x1600) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, 4 x USB 3.2, 2 x USB Type-C, RJ-45, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",151212 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_1246.jpg
"Lenovo Legion 5 15ARH7H Storm Grey Ryzen 7 6800H (8 ядер/16 потоков, up to 4.7Ghz), 32GB DDR5, 2TB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3060 6GB GDDR6 192bit, 15.6"" IPS WQHD (2560x1440) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",151313 Сом,https://enter.kg//images/stories/virtuemart/product/2_6405.jpg
"Ноутбук Acer Predator Triton 300 SE PT316-51s-7397 Intel Core i7-12700H (1.70-4.70GHz), 16GB DDR5, 512GB SSD, NVIDIA RTX 3060 6GB GDDR6, 16""WQXGA (2560x1600) 240Hz IPS, WiFi ax, BT 5.1, FHD WC, CR, Win 11 Home, Fingerprint, Backlit RGB Русская клавиатура, Sparkly Silver",151313 Сом,https://enter.kg//images/stories/virtuemart/product/2_6575.jpg
"Ноутбук MSI Pulse GL66 12UGKV-464 Intel Core i7-12700H (1.70-4.70GHz), 16GB DDR4, 512GB SSD, NVIDIA RTX 3070 8GB GDDR6, 15.6""FHD (1920x1080) 144Hz IPS, WiFi ax, BT 5.2, HD WC, Win 10 Home, Backlit RGB Русская клавиатура, Black",151313 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_8238_4062.jpg
"Ноутбук Acer Nitro 16 AN16-41-R7FA NH.QKDAA.001 AMD Ryzen 7 7735HS (3.20-4.75GHz), 16GB DDR5, 512GB SSD, NVIDIA RTX 4070 8GB GDDR6, 16""WQXGA (2560x1600) 165Hz IPS, WiFi ax, BT 5.1, HD WC, CR, Win 11 Home, Backlit RGB Русская клавиатура, Obsidian Black",151414 Сом,https://enter.kg//images/stories/virtuemart/product/2_6682.jpg
"Ноутбук MSI Raider GE66 12UGS 12UGS-668CA Intel Core i9-12900H (1.80-5.00GHz), 16GB DDR5, 1TB SSD, NVIDIA RTX 3070Ti 8GB GDDR6, 15.6""FHD (1920x1080) 360Hz IPS, WiFi ax, BT 5.2, HD WC, CR, Win 11 Home, Backlit Русская клавиатура, Titanium Blue",151414 Сом,https://enter.kg//images/stories/virtuemart/product/777777_5364.jpeg
"Lenovo LOQ 16IRH8 Storm Grey Intel Core i7-13620H (10 ядер/16 потоков, up to 4.9Ghz), 32GB DDR5, 2TB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16"" WQXGA (2560x1600) IPS 350nits 165Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",151616 Сом,https://enter.kg//images/stories/virtuemart/product/13_6008.jpg
"Lenovo Legion Pro 5 16IRX8 Onyx Grey Intel Core i7-13700HX (16 ядер/24 потока, up to 5.0Ghz), 8GB DDR5, 1TB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16.0"" IPS WQXGA (2560x1600) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, 4 x USB 3.2, 2 x USB Type-C, RJ-45, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",152020 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_6940_6589.jpg
"Acer Predator Helios Neo 16 PHN16-71 Obsidian Black Intel Core i7-13700HX (16 ядер/24 потока, up to 5.0Ghz), 8GB DDR5, 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16.0"" IPS WQXGA (2560x1600) 165Hz, WiFi 6, BT 5.0, HD WebCam, 4 x USB 3.2, 2 x USB Type-C, RJ-45, Backlight RGB Keyboard, Eng-Rus Заводская клавиатура с подсветкой",153030 Сом,https://enter.kg//images/stories/virtuemart/product/13_6979.jpg
"Lenovo Legion Pro 5 16IRX8 Onyx Grey Intel Core i7-13700HX (16 ядер/24 потока, up to 5.0Ghz), 16GB DDR5, 1TB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16.0"" IPS WQXGA (2560x1600) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, 4 x USB 3.2, 2 x USB Type-C, RJ-45, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",154444 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_3954.jpg
"Acer Predator Helios Neo 16 PHN16-71 Obsidian Black Intel Core i7-13700HX (16 ядер/24 потока, up to 5.0Ghz), 16GB DDR5, 256GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16.0"" IPS WQXGA (2560x1600) 165Hz, WiFi 6, BT 5.0, HD WebCam, 4 x USB 3.2, 2 x USB Type-C, RJ-45, Backlight RGB Keyboard, Eng-Rus Заводская клавиатура с подсветкой",155555 Сом,https://enter.kg//images/stories/virtuemart/product/13_2222.jpg
"Lenovo Legion Pro 5 16IRX8 Onyx Grey Intel Core i7-13700HX (16 ядер/24 потока, up to 5.0Ghz), 8GB DDR5, 1TB M.2 NVMe™ PCIe® 3.0 SSD + 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16.0"" IPS WQXGA (2560x1600) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, 4 x USB 3.2, 2 x USB Type-C, RJ-45, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",155555 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_5753.jpg
"Acer Predator Helios Neo 16 PHN16-71 Obsidian Black Intel Core i7-13700HX (16 ядер/24 потока, up to 5.0Ghz), 16GB DDR5, 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16.0"" IPS WQXGA (2560x1600) 165Hz, WiFi 6, BT 5.0, HD WebCam, 4 x USB 3.2, 2 x USB Type-C, RJ-45, Backlight RGB Keyboard, Eng-Rus Заводская клавиатура с подсветкой",156262 Сом,https://enter.kg//images/stories/virtuemart/product/13_6343.jpg
"Lenovo LOQ 15IRH8 Storm Grey Intel Core i7-13620H (10 ядер/16 потоков, up to 4.9Ghz), 64GB DDR5, 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 15,6"" IPS FULL HD (1920x1080) 144Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",156667 Сом,https://enter.kg//images/stories/virtuemart/product/777777_1048.jpeg
"Acer Predator Helios Neo 16 PHN16-71 Obsidian Black Intel Core i7-13700HX (16 ядер/24 потока, up to 5.0Ghz), 8GB DDR5, 1TB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16.0"" IPS WQXGA (2560x1600) 165Hz, WiFi 6, BT 5.0, HD WebCam, 4 x USB 3.2, 2 x USB Type-C, RJ-45, Backlight RGB Keyboard, Eng-Rus Заводская клавиатура с подсветкой",157071 Сом,https://enter.kg//images/stories/virtuemart/product/13_2394.jpg
"Lenovo Legion Pro 5 16IRX8 Onyx Grey Intel Core i7-13700HX (16 ядер/24 потока, up to 5.0Ghz), 24GB DDR5, 256GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16.0"" IPS WQXGA (2560x1600) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, 4 x USB 3.2, 2 x USB Type-C, RJ-45, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",157071 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_5664.jpg
"Ноутбук Dell Precision 5680 Mobile Workstation FRE0159747-R0024400-SA Intel Core i7-13800H (1.80-5.20GHz), 32GB DDR5, 512GB SSD, NVIDIA RTX A1000 6GB GDDR6, 16""WUXGA (1920x1200) IPS, WiFi ax, BT 5.2, Win 11 Pro, Backlit Русская клавиатура, Grey (Dell Outlet)",157778 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_1603_7727.jpg
"Lenovo Legion Pro 5 16IRX8 Onyx Grey Intel Core i7-13700HX (16 ядер/24 потока, up to 5.0Ghz), 16GB DDR5, 1TB M.2 NVMe™ PCIe® 3.0 SSD + 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16.0"" IPS WQXGA (2560x1600) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, 4 x USB 3.2, 2 x USB Type-C, RJ-45, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",158081 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_6808.jpg
"Lenovo Legion Pro 5 16IRX8 Onyx Grey Intel Core i7-13700HX (16 ядер/24 потока, up to 5.0Ghz), 8GB DDR5, 2TB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16.0"" IPS WQXGA (2560x1600) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, 4 x USB 3.2, 2 x USB Type-C, RJ-45, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",158081 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_7930_2951.jpg
"Lenovo Legion Pro 5 16IRX8 Onyx Grey Intel Core i7-13700HX (16 ядер/24 потока, up to 5.0Ghz), 24GB DDR5, 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 16.0"" IPS WQXGA (2560x1600) 300nits 165Hz, WiFi 6, BT 5.0, HD WebCam, 4 x USB 3.2, 2 x USB Type-C, RJ-45, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",158586 Сом,https://enter.kg//images/stories/virtuemart/product/2(1)_3158.jpg
"Lenovo LOQ 15IRH8 Storm Grey Intel Core i7-13620H (10 ядер/16 потоков, up to 4.9Ghz), 64GB DDR5, 1TB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 4060 8GB GDDR6, 15,6"" IPS FULL HD (1920x1080) 144Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus Заводская клавиатура с подсветкой",158687 Сом,https://enter.kg//images/stories/virtuemart/product/777777_3276.jpeg
